REQID,CLIENTID,REASON,LOAN,BAD,DEROG,DELINQ,CLAGE,NINQ,DEBTINC,INCOME,CREDIT_SCORE
42770,92859116-zanc,Home Improvement,22700,0,0,0,309.4459491,3,29.37100228,57975,799
42790,92961017-licn,Home Improvement,5100,0,0,0,69,0,47.24763018,63335,684
42800,92966074-uvaz,Debt Consolidation,8800,0,0,0,276.8419349,0,24.19867837,49650,499
42820,92995227-wmxl,Debt Consolidation,11800,0,0,0,181.1720651,0,33.20039733,48530,382
42830,93020564-rfnj,Debt Consolidation,16000,0,0,0,129.3745132,0,39.8272172,68740,570
42840,93043732-bflq,Debt Consolidation,18500,0,0,0,287.0022563,3,30.99602763,76115,643
42860,93070839-ugev,Debt Consolidation,12900,0,0,0,167.515516,0,37.3575814,62155,541
42870,93076155-udgc,Debt Consolidation,18000,0,0,0,179.5666667,2,44.86108012,66465,797
42880,93189916-owlc,Debt Consolidation,15000,0,0,0,207.9666667,1,33.32468707,62030,665
42890,93215673-mmry,Home Improvement,8100,0,1,0,294.6027668,2,32.38595617,58385,350
42900,93235129-qduk,Debt Consolidation,17100,0,0,0,367.9970935,0,40.64091611,95755,766
42920,93261536-clpf,Debt Consolidation,5800,0,0,1,307.9748816,1,39.95910877,55040,776
42930,93267484-pcxq,Debt Consolidation,23900,0,0,0,194.2510061,0,27.15706127,58630,654
42950,93297892-dkhn,Home Improvement,26800,0,0,0,184.7116347,1,39.84839123,73530,496
42960,93302896-oibb,Debt Consolidation,48200,0,0,0,216.0086204,8,38.12822804,62285,539
42990,93367464-jpuw,Debt Consolidation,21300,0,,,173.7925073,,37.36452883,73375,477
43000,93396065-fcag,Debt Consolidation,26500,0,0,0,153.9424281,0,32.20081121,58985,559
43010,93432753-yezj,Home Improvement,13500,0,0,0,250.5613569,0,34.91379344,60810,629
43020,93433393-gwbr,Debt Consolidation,7700,0,,4,120.7645092,1,38.13234577,74140,600
43090,93515132-huey,Debt Consolidation,33600,0,0,0,78.32776771,1,25.01202037,48745,809
43130,93560415-ovjh,Home Improvement,20000,0,0,0,314.5333333,3,16.16269706,63600,572
43160,93568658-opfz,Debt Consolidation,14000,0,0,0,174.4333333,0,8.697140429,45895,496
43170,93587325-vkfj,Home Improvement,6500,0,0,0,191.0756559,0,24.22731934,40020,542
43180,93591855-nqmp,Debt Consolidation,32300,0,0,0,109.031088,1,36.50108651,52290,819
43190,93598993-kefu,Home Improvement,5900,0,0,0,,0,12.74918065,52875,709
43200,93606945-pivb,Debt Consolidation,21800,0,0,0,73.31793013,7,37.13828397,47955,821
43210,93609320-annc,Home Improvement,11900,0,0,0,239.7433663,0,33.77633696,40195,559
43220,93614451-ejwb,Debt Consolidation,25100,0,0,0,199.4864637,0,23.65233981,40735,625
43240,93685123-rgrn,Home Improvement,10900,0,0,0,59.54870268,1,24.19590363,43510,389
43270,93777443-oznd,Debt Consolidation,21300,0,0,0,117.2101261,1,32.66110554,44225,593
43280,93823880-eapr,Debt Consolidation,47000,0,0,0,,0,29.59500718,46750,661
43300,93895544-bjkg,Debt Consolidation,20000,0,0,1,216.0666667,1,42.67484864,61600,847
43320,93917354-wmbi,Debt Consolidation,9900,0,0,0,107.3330245,0,33.5248796,46515,619
43330,93925210-ifcg,Debt Consolidation,33700,0,0,0,68.48269459,0,25.96045509,61165,629
43340,93932173-vykm,Debt Consolidation,12400,0,1,0,76.04208693,0,41.02796675,61585,543
43350,93958901-aumn,Home Improvement,11900,0,0,0,12.75204694,,18.24972192,52225,695
43360,94000053-xwcv,Debt Consolidation,16800,0,0,0,140.362134,0,34.00229537,61745,829
43370,94048698-uuiq,Debt Consolidation,23700,0,0,0,160.0582364,1,34.35546078,43060,526
43380,94105193-hahx,Debt Consolidation,7600,0,0,0,87.45287008,2,37.00596784,46335,849
43400,94216786-xyul,Home Improvement,6700,0,0,0,99.30370078,0,25.23136638,15000,654
43410,94217201-qfmw,Home Improvement,13100,0,0,0,319.5959373,0,25.83678517,61460,549
43430,94323624-fczk,Debt Consolidation,27300,0,0,1,167.7417315,0,26.21017597,52460,793
43440,94342914-cfvg,Debt Consolidation,32300,0,0,1,210.9224034,3,41.26480552,44525,515
43460,94361454-oymw,Home Improvement,23800,0,0,0,56.6670994,0,64.77572776,43845,351
43470,94414152-apju,Debt Consolidation,17000,0,,,137.4666667,,22.73934292,43225,657
43480,94422334-wygy,Debt Consolidation,25000,0,1,2,95.36666667,2,41.50378132,40660,822
43490,94453943-qxwk,Debt Consolidation,17000,0,0,0,95.2,3,17.3371903,61930,626
43500,94461064-xddw,Home Improvement,23900,0,0,0,138.1673596,0,38.56120628,61080,876
43520,94522485-zpzn,Debt Consolidation,11200,0,0,0,152.9298285,1,39.64082898,61900,377
43530,94530574-kwiw,Home Improvement,12900,0,0,0,205.8739212,0,34.97573417,44955,765
43540,94567280-vyhf,Debt Consolidation,8000,0,4,0,,0,42.79070371,44805,778
43550,94593182-evqu,Debt Consolidation,19700,0,0,0,82.10388101,0,36.27999035,45185,517
43560,94605983-mbkg,Debt Consolidation,59200,0,0,0,102.5503172,0,31.30426743,43325,524
43570,94610688-rnbf,Business,4900,0,1,2,325.3299729,,33.70558774,40125,648
43580,94664412-kodg,Home Improvement,9400,0,0,0,194.614216,0,39.00006486,61370,654
43590,94695267-lduc,Debt Consolidation,19700,0,0,0,60.15632991,1,41.36387828,43800,765
43600,94712442-jugl,Debt Consolidation,23500,0,0,0,83.23800004,2,32.03167837,44815,671
43610,94734739-nquu,Debt Consolidation,9200,0,1,0,0.486711451,9,27.07525664,45305,850
43630,94783015-zhpn,Debt Consolidation,12900,0,0,2,407.2611669,0,22.83907899,40110,559
43640,94828930-jhnv,Home Improvement,11600,0,6,2,178.0932217,0,21.33465191,43040,402
43660,94856862-bmoi,Debt Consolidation,16100,0,2,2,214.0603762,1,44.21676389,61195,521
43680,94863119-zmum,Debt Consolidation,45700,0,0,0,170.6522245,0,37.73075139,43625,627
43700,94887121-xcaf,Debt Consolidation,13200,0,0,0,94.68710666,0,38.41275614,61990,552
43720,94901657-ujom,Debt Consolidation,17300,0,2,1,90.3,6,19.20423379,43585,812
43730,94939079-omev,Home Improvement,13200,0,0,0,294.7820846,0,29.95255446,52485,854
43750,94977872-damc,Debt Consolidation,71200,0,0,0,226.9143073,2,29.22035107,47535,559
43760,94997502-adll,Debt Consolidation,18100,0,0,0,247.545271,0,21.46927181,45535,337
43790,95051456-dghc,Home Improvement,17200,0,0,0,111.1259517,0,34.17904688,68710,543
43810,95085706-phfb,Debt Consolidation,7900,0,0,0,185.6215923,0,32.28572409,61820,305
43820,95120550-wpmq,Debt Consolidation,13400,0,,0,149.935294,6,38.92926589,52240,765
43830,95133430-rlyl,Debt Consolidation,26400,0,,,122.4568633,,32.69880046,61600,309
43840,95150895-kdhw,Debt Consolidation,18000,0,0,0,150.8023694,1,23.20094121,52325,670
43850,95156473-obgn,Debt Consolidation,19600,0,,,99.08554237,0,37.51829781,40680,850
43860,95218922-wedq,Debt Consolidation,12400,0,,0,147.012827,6,39.93094736,61555,487
43870,95238327-ozcb,Debt Consolidation,18500,0,0,0,246.9909305,0,39.61154172,43010,408
43900,95298455-aoow,Debt Consolidation,19700,0,0,0,112.1587412,0,40.72529612,52475,394
43910,95345465-mvzi,Debt Consolidation,36400,0,0,0,250.0032832,2,34.32228507,48725,301
43920,95346287-djxx,Home Improvement,112000,0,0,0,153.1666667,2,4.139789208,43135,648
43950,95399944-ozku,Debt Consolidation,37700,0,0,0,192.3516702,2,23.87340882,52460,838
43970,95442012-bmym,Debt Consolidation,16100,0,0,1,294.7520334,1,33.19212531,40880,837
43980,95463793-nxwb,Debt Consolidation,11700,0,0,0,37.56666667,2,4.666821181,46380,643
43990,95483777-hijn,Debt Consolidation,16100,0,,1,297.4825046,1,36.73611367,61035,670
44000,95483977-viwe,Home Improvement,15100,0,1,1,122.5666667,1,47.11831996,52010,625
44030,95576028-rzpc,Home Improvement,52200,0,0,0,173.2142842,1,24.98188282,52700,787
44040,95598826-znub,Home Improvement,10400,0,0,1,176.6568946,0,30.67420529,209885,690
44050,95612599-xxxa,Debt Consolidation,14400,0,0,1,341.5015591,,39.4354969,171065,798
44080,95677119-ovil,Debt Consolidation,20000,0,0,0,180.6,2,29.36724457,99460,754
44090,95705815-khxh,Home Improvement,11100,0,0,0,109.2843458,0,36.15980592,44320,676
44100,95715115-bbwi,Home Improvement,100700,0,0,1,192.5968546,0,28.82864931,44145,747
44110,95775587-vpua,Debt Consolidation,7800,0,0,0,262.0143577,2,38.98393849,15000,625
44120,95853399-hljj,Debt Consolidation,23500,0,0,0,110.0572738,0,19.26843955,15000,767
44130,95862475-vfpd,Debt Consolidation,30000,0,,,288.3333333,0,40.15631081,178040,681
44140,95895113-appd,Debt Consolidation,20500,0,0,0,97.86217257,3,38.6994411,123255,549
44150,95896365-dife,Home Improvement,6700,0,0,0,112.1370807,1,38.52863281,102975,647
44160,95956062-wfnw,Debt Consolidation,15100,0,0,0,135.9752767,0,25.86181234,61530,564
44170,95970647-czcm,Debt Consolidation,13500,0,0,0,239.7437209,0,41.07711783,52110,647
44180,95980316-dwpf,Debt Consolidation,17700,0,0,0,114.6676183,0,21.93300632,61960,643
44190,95999723-vgvb,Home Improvement,50200,0,0,0,211.2358604,3,38.68051971,45475,405
44200,96026444-fnkj,Home Improvement,35800,0,0,0,261.4052186,0,42.19194156,52660,613
44210,96060998-hwjl,Debt Consolidation,15600,0,0,0,278.6803944,2,40.10825906,61495,849
44220,96093841-czgm,Debt Consolidation,32800,0,0,0,203.8393048,0,40.65777994,43615,351
44230,96095014-kqzl,Debt Consolidation,23000,0,1,0,140.7144149,4,33.6949437,61895,762
44250,96106738-orop,Debt Consolidation,20500,0,0,0,120.4267161,0,22.52545512,61870,490
44260,96130925-jhdr,Debt Consolidation,12300,0,,1,212.7829956,3,43.13409505,46285,487
44270,96141725-jbbj,Debt Consolidation,22500,0,0,0,146.2961719,0,39.87676993,61500,624
44280,96203328-orcu,Debt Consolidation,16500,0,0,0,101.4953657,2,41.4570252,44250,629
44290,96211716-ppli,Debt Consolidation,68200,0,0,0,278.4430216,2,38.9396509,46670,681
44300,96265941-ndxz,Home Improvement,5000,0,0,3,107.1333333,10,10.48115197,43090,394
44310,96283833-cnqz,Debt Consolidation,15700,0,0,0,184.2348073,1,41.03530607,45255,654
44330,96296393-looo,Debt Consolidation,16200,0,0,0,125.2425886,2,38.81066171,61600,825
44340,96310025-dxyk,Debt Consolidation,5900,0,2,1,335.7467132,,27.59527352,52475,658
44360,96351199-nlrh,Debt Consolidation,12600,0,0,0,129.0154994,0,34.47945476,61780,669
44370,96354192-wbap,Home Improvement,26000,0,,4,485.9453583,,33.23935548,43100,421
44390,96362888-buzg,Debt Consolidation,10700,0,0,0,223.2,0,26.91312766,61955,572
44400,96383457-ehzr,Debt Consolidation,42200,0,0,0,208.5229244,0,39.75171656,61910,537
44410,96399322-caky,Debt Consolidation,27700,0,0,0,120.0258521,0,23.81017336,43525,829
44420,96453447-zkyg,Debt Consolidation,21400,0,0,0,213.2333333,2,48.55389775,52440,614
44440,96492762-uoov,Debt Consolidation,40000,0,0,0,242.4666667,8,43.29486183,44715,561
44450,96496022-vklh,Home Improvement,14400,0,0,0,121.7476008,4,29.30354901,40795,619
44460,96540580-xljc,Debt Consolidation,25700,0,0,0,217.944828,0,41.13564938,61810,371
44470,96585364-krpz,Debt Consolidation,21800,0,0,1,300.8414288,0,39.41913658,61970,576
44480,96596234-czqj,Home Improvement,17500,0,0,1,201.5,0,29.70713911,52465,676
44490,96646052-vpcp,Debt Consolidation,11700,0,3,0,162.579837,2,69.48065039,44695,561
44500,96666507-bjkd,Debt Consolidation,7700,0,0,0,206.9666667,1,35.79003162,61790,576
44510,96666569-xbkl,Home Improvement,50400,0,0,0,208.7665748,3,40.01526267,45465,350
44540,96738670-ghei,Home Improvement,15000,0,0,0,138.1666667,1,42.35830814,43480,659
44550,96754303-mcub,Debt Consolidation,17600,0,0,0,185.274961,0,30.05232395,61390,617
44600,96964723-pwqx,Debt Consolidation,21700,0,0,0,153.6845963,0,39.53395424,61445,489
44610,96976382-wzor,Home Improvement,7200,0,0,1,354.2397634,3,33.62413345,52860,649
44630,97063337-uphl,Debt Consolidation,21300,0,0,0,101.7740201,2,32.82545058,52115,825
44640,97072880-vkey,Debt Consolidation,21700,0,0,0,165.3102818,0,20.3428108,45785,380
44650,97113782-grnk,Home Improvement,6800,0,1,0,2.033333333,1,21.53404515,52215,810
44660,97122174-nvxq,Debt Consolidation,19500,0,0,0,58.86102746,0,38.12151833,61735,581
44670,97135319-gyzm,Debt Consolidation,24000,0,0,0,118.6666667,1,43.15725554,52450,768
44680,97184569-rqmr,Home Improvement,17100,0,,2,151.1045925,1,39.48719814,52050,848
44690,97225960-dbwb,Home Improvement,12100,0,0,3,170.4386392,0,37.915021,40375,705
44700,97289801-aihu,Debt Consolidation,14900,0,0,0,103.1065045,0,39.84087535,43135,547
44720,97357350-czhw,Debt Consolidation,19600,0,0,0,195.8,2,43.78129815,43345,604
44730,97384675-ciwf,Home Improvement,21500,0,0,0,311.4261279,0,44.59015523,40745,767
44740,97406089-gvql,Debt Consolidation,12300,0,,4,212.8666667,4,4.46319338,61095,756
44750,97416086-xqvw,Debt Consolidation,88900,0,0,0,221.8087175,0,36.11234652,43745,861
44760,97418596-gnzr,Home Improvement,18500,0,0,0,241.8973574,0,23.87079226,61165,560
44770,97437201-uevm,Debt Consolidation,19100,0,1,0,203.1410764,1,36.22872963,61970,510
44780,97447652-ycjf,Debt Consolidation,5000,0,1,0,222.2,1,46.20137405,43025,612
44810,97560101-ziwu,Debt Consolidation,5300,0,0,0,124.1821788,1,34.59906019,258190,876
44820,97619629-cacb,Debt Consolidation,27900,0,0,0,298.1032514,1,38.25030605,483455,711
44830,97620165-xrkf,Home Improvement,54600,0,2,2,27.69694828,,35.89056247,52510,535
44850,97707020-crwa,Home Improvement,115200,0,0,0,120.1367083,0,27.61633383,43585,391
44870,97729892-ccnv,Debt Consolidation,14300,0,0,0,255.7195673,0,23.0629138,63435,684
44880,97733474-uixg,Home Improvement,26300,0,0,0,92.85512943,2,27.21702865,58635,640
44890,97751507-jgnb,Debt Consolidation,19000,0,0,0,140.6893429,0,24.78815021,49390,578
44910,97793486-nnpi,Home Improvement,30000,0,0,0,104.2,0,22.33101395,61840,565
44920,97831649-ikfp,Debt Consolidation,14900,0,0,0,194.1131735,2,41.3297639,47195,478
44950,97857608-vwlr,Debt Consolidation,8500,0,0,0,209.4940947,1,29.96408198,57570,478
44960,97920526-aemb,Debt Consolidation,14500,0,0,0,233.3972732,2,31.31641542,51110,595
44970,97969075-faak,Debt Consolidation,59700,0,0,0,110.876229,0,29.31950054,57485,550
44980,98001802-habi,Debt Consolidation,13900,0,0,0,242.9405141,2,32.17503606,176290,354
44990,98010573-ozuc,Debt Consolidation,16600,0,0,0,114.6401329,1,22.32314261,76125,658
45010,98022284-qbzm,Debt Consolidation,24100,0,1,0,196.2531041,1,39.7589325,71385,649
45020,98022553-uwfj,Debt Consolidation,3900,0,0,4,171.6666667,1,45.11399186,62605,762
45030,98034567-gyoj,Debt Consolidation,23500,0,0,0,152.8327542,0,34.53125999,95070,695
45040,98049774-aiwo,Debt Consolidation,10100,0,0,0,131.4041801,0,28.44381048,44980,351
45050,98053612-jlfi,Home Improvement,111800,0,0,0,105.2538926,0,36.07097887,62785,485
45060,98186288-faqf,Home Improvement,87400,0,0,0,271.9181691,0,42.9300431,15000,639
45070,98192411-rlvg,Debt Consolidation,13300,0,0,0,77.4451063,2,36.86921264,55080,654
45080,98262271-vkdr,Home Improvement,12000,0,2,0,347.1233258,0,16.81630749,75980,643
45090,98266585-auvy,Home Improvement,67000,0,0,1,175.5714428,0,34.44966467,50935,603
45100,98316243-ycxa,Home Improvement,58200,0,0,0,341.8553472,1,29.86957664,80555,849
45110,98348477-rpbq,Home Improvement,13000,0,0,0,107.9513117,0,24.87099388,61190,624
45120,98461233-vcgw,Debt Consolidation,9000,0,0,0,213.0333333,0,41.02482964,52295,437
45130,98470351-leip,Debt Consolidation,18400,0,,,140.4807035,,29.96750585,45950,416
45140,98492567-gema,Debt Consolidation,16600,0,0,0,187.6535104,4,40.45375316,61760,481
45160,98526358-myor,Debt Consolidation,16200,0,0,0,202.3851699,2,23.97711222,40130,620
45180,98633034-fdhu,Debt Consolidation,22500,0,0,0,232.3333333,1,31.27982029,52780,787
45190,98644701-mmoo,Debt Consolidation,26900,0,1,0,185.2058111,3,34.65064913,40185,591
45200,98646119-juic,Debt Consolidation,16400,0,,,338.1108068,,33.49183609,64240,617
45210,98652672-inqe,Debt Consolidation,13400,0,0,0,214.3620435,0,36.30954976,47485,799
45220,98653027-yjok,Debt Consolidation,28400,0,0,0,111.1086801,2,41.21496534,61625,725
45230,98679723-favc,Debt Consolidation,17700,0,0,0,244.5180644,3,30.40320383,52365,547
45240,98705020-rauz,Home Improvement,93000,0,,2,211.9333333,0,13.58047414,44625,653
45260,98747643-ldmw,Debt Consolidation,8100,0,0,1,82.33528778,1,20.34246772,74130,654
45300,98872957-lifk,Debt Consolidation,15100,0,0,0,127.1221472,2,37.95710368,43535,423
45310,98882920-iqzk,Debt Consolidation,27600,0,1,2,188.3937419,1,26.83331217,68015,772
45320,98889585-elqy,Home Improvement,15700,0,0,0,69.64566047,0,41.18503956,45155,547
45340,98926135-zfzd,Debt Consolidation,30800,0,0,0,165.0778474,2,41.23925628,102420,558
45350,98928515-rycr,Debt Consolidation,5000,0,0,0,219.1333333,1,14.3643642,61580,727
45360,98981943-kwef,Home Improvement,11100,0,0,1,250.2521648,2,38.48364845,44870,796
45370,98989845-hnzd,Debt Consolidation,25100,0,2,1,73.31788498,2,28.16593014,47460,503
45380,98994876-ooui,Debt Consolidation,15100,0,0,0,119.6724909,1,21.41822746,48950,564
45390,99003847-goad,Debt Consolidation,21900,0,0,1,217.0209402,6,34.01591498,78705,553
45400,99019443-zred,Debt Consolidation,24200,0,0,0,88.66520126,0,32.52309222,52380,669
45410,99035258-qenw,Debt Consolidation,14300,0,0,0,145.1018727,1,34.42963198,49925,613
45420,99117229-uuik,Home Improvement,5700,0,0,0,128.4764515,0,37.85968784,50070,395
45430,99142495-wjkz,Debt Consolidation,22700,0,0,0,175.8848079,0,21.2323579,45195,575
45440,99152613-lrfr,Home Improvement,21000,0,0,0,208.6059657,0,37.09927911,49150,383
45450,99160850-izjq,Debt Consolidation,11300,0,0,2,403.5149997,0,22.16824452,50870,678
45460,99222468-kypw,Debt Consolidation,10900,0,0,1,78.83361763,2,36.17495524,46760,723
45470,99260185-dylb,Debt Consolidation,15100,0,0,0,80.77214991,2,34.47559678,49370,629
45480,99268688-qvlx,Debt Consolidation,26100,0,0,0,300.8359581,2,30.07140205,76985,617
45510,99361933-cwkv,Home Improvement,10300,0,0,0,222.3648894,1,34.92598425,45025,620
45520,99378966-pzya,Debt Consolidation,12900,0,0,0,246.8377195,3,40.56013033,51970,788
45530,99450771-jaao,Debt Consolidation,33700,0,0,0,59.04270368,0,16.49508064,51365,610
45540,99498393-fdjy,Home Improvement,29000,0,4,4,131.9333333,1,34.30523352,46020,641
45550,99506392-uguf,Debt Consolidation,17600,0,0,0,239.2016301,1,39.30107072,49620,516
45560,99527260-odqx,Home Improvement,21100,0,0,0,626.2970937,0,20.01032357,46365,475
45570,99565916-nczx,Home Improvement,16000,0,0,0,295.1152504,0,29.01487651,61090,710
45580,99579992-azif,Debt Consolidation,5700,0,0,0,157.0097747,0,47.41522866,58590,826
45590,99580364-pxkx,Debt Consolidation,33300,0,0,0,42.43527965,0,36.66861708,63380,305
45600,99625634-wali,Home Improvement,22200,0,2,6,122.9,1,24.17533578,61545,607
45620,99670105-hwul,Home Improvement,10100,0,0,0,189.3663073,0,33.97122188,62000,564
45630,99671622-wzgx,Debt Consolidation,87000,0,0,0,209.0431166,0,36.08803707,49760,843
45640,99675294-klxu,Debt Consolidation,32300,0,0,0,177.0516476,1,39.4756896,51440,540
45650,99715343-mcyw,Debt Consolidation,15000,0,8,0,259.7333333,4,19.66842577,67295,400
45670,99766178-bhfk,Debt Consolidation,12500,0,0,0,77.23333333,0,12.36577089,51530,490
45700,99806690-berg,Debt Consolidation,14200,0,,,82.99126514,2,33.21510402,45625,762
45710,99839180-pnfg,Debt Consolidation,5400,0,0,0,136.6329442,0,32.05002349,60100,638
45730,99931279-dhnj,Debt Consolidation,18200,0,0,1,102.5,7,20.15223035,66950,541
45740,99951811-garv,Debt Consolidation,25000,0,0,0,,0,42.14184185,68400,502
45750,99959290-plun,Debt Consolidation,41500,0,,1,212.7744346,3,42.30190724,47965,747
45760,99962480-vuqe,Home Improvement,9000,0,0,2,122.3891553,3,36.68165215,62990,677
45770,99975859-apfk,Debt Consolidation,15700,0,2,2,112.0333333,2,5.296280984,51435,530
45780,99982332-foxy,Debt Consolidation,15000,0,0,0,181.6,0,6.929028371,52365,491
45790,11135157-kwqm,Debt Consolidation,15000,0,0,0,626.7713928,1,21.24168423,178040,761
45800,11167992-pwpn,Wedding,19999,0,1,0,255.415514,3,37.65291911,123255,827
45810,11168688-cxzh,Debt Consolidation,22000,0,,12,218,1,35.72993802,102975,512
45820,11200784-wuav,Home Improvement,89300,0,0,0,144.0934649,0,41.48280369,61960,417
45830,11215088-pkyx,Home Improvement,56300,0,0,0,230.4130352,0,42.66665957,45475,574
45840,94605983-mbkg,Debt Consolidation,59200,0,0,0,102.5503172,0,31.30426743,43325,524
45850,94610688-rnbf,Home Improvement,64900,0,1,2,325.3299729,,33.70558774,40125,648
45860,94664412-kodg,Home Improvement,19400,0,0,0,194.614216,0,39.00006486,61370,654
45870,94695267-lduc,Debt Consolidation,19700,0,0,0,60.15632991,1,41.36387828,43800,765
45880,87420760-guun,Home Improvement,100000,0,2,1,367.5037805,,16.07179772,52550,612
45890,86494723-jouy,Home Improvement,21100,0,0,0,69.19973077,0,15.77819668,61600,305
